user_id,post_count,gini_coefficient,shannon_entropy,top1_ratio,top2_ratio,dominant_topic,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10
evagreen69,87,0.835221,0.982125,0.852309,0.912113,0,0.573873,0.001215,0.040267,0.013061,0.001993,0.017211,0.010668,0.001171,0.004975,0.006799,0.002084
ilovesarahrich,12,0.834799,1.111798,0.771341,0.945221,0,0.451498,0.000864,0.007297,0.007074,0.001392,0.101779,0.005742,0.000782,0.003386,0.003563,0.001964
ryanncooperwood,1,0.834620,0.919679,0.869764,0.911420,0,0.247140,0.000539,0.005930,0.005584,0.000889,0.011836,0.004538,0.000497,0.003420,0.002661,0.001112
manuelkrosss,21,0.834066,1.064691,0.789877,0.949144,1,0.154147,0.764485,0.007622,0.006026,0.007803,0.009145,0.005587,0.003366,0.002790,0.003190,0.003692
blacktolive,26,0.833750,0.980764,0.854598,0.906357,0,0.523787,0.001069,0.011279,0.031723,0.001744,0.019133,0.008582,0.001006,0.007369,0.005151,0.002062
shocko_10,4,0.833597,0.935546,0.866860,0.905486,0,0.535860,0.001290,0.016710,0.011483,0.002140,0.023877,0.012700,0.001178,0.004738,0.005451,0.002735
rusnevrotik,3,0.833253,1.103709,0.620218,0.979124,10,0.008743,0.000177,0.000436,0.000370,0.000241,0.000569,0.000320,0.192986,0.000180,0.000189,0.333495
j0hnlarsen,16,0.833058,1.105836,0.812410,0.901603,0,0.656557,0.001261,0.038772,0.009006,0.002093,0.016265,0.072082,0.001151,0.004162,0.004368,0.002441
cookncooks,42,0.832883,1.085598,0.821411,0.901571,0,0.641346,0.001225,0.062589,0.034004,0.002043,0.016529,0.010361,0.001156,0.004537,0.004746,0.002250
anthonywoodboy,4,0.832612,0.915557,0.872208,0.905116,0,0.481776,0.001150,0.013973,0.010573,0.001897,0.018177,0.009702,0.001088,0.006992,0.004924,0.002112
leecory,1,0.832608,0.950796,0.863128,0.912053,0,0.093785,0.000235,0.001926,0.002328,0.000381,0.005316,0.001725,0.000201,0.000916,0.001262,0.000582
patriotblake,37,0.832360,1.012056,0.845645,0.889921,0,0.667161,0.000992,0.025772,0.007869,0.001644,0.013365,0.034931,0.000928,0.030732,0.003735,0.001811
onemightyfish,17,0.832358,1.129858,0.776479,0.937936,0,0.341740,0.000683,0.006720,0.005796,0.001124,0.071060,0.005079,0.000622,0.003012,0.002837,0.001443
jadonhutchinson,11,0.832209,1.146513,0.757474,0.943487,0,0.427384,0.000847,0.008163,0.006650,0.001384,0.104952,0.005974,0.000777,0.003148,0.003249,0.001693
dannymaslov,1,0.832065,1.000426,0.849344,0.911396,0,0.042391,0.000090,0.000927,0.001154,0.000148,0.003097,0.000814,0.000083,0.000442,0.000562,0.000202
ravenicholson,12,0.831885,1.155927,0.740772,0.948427,0,0.468192,0.000819,0.007375,0.007681,0.001323,0.131244,0.005798,0.000753,0.003325,0.003814,0.001708
jeannemccarthy0,77,0.831134,1.033670,0.841011,0.892107,0,0.599009,0.001141,0.036393,0.010384,0.001889,0.027870,0.022767,0.001102,0.004660,0.005089,0.001945
westernwindwes,61,0.830230,0.981264,0.856410,0.910423,0,0.549136,0.010846,0.034634,0.010030,0.001838,0.014317,0.008757,0.001023,0.004046,0.004667,0.001913
patriotraphael,73,0.830166,1.078344,0.824661,0.910889,0,0.565301,0.001126,0.059109,0.013368,0.001871,0.015546,0.015415,0.001090,0.004438,0.006301,0.001930
malloryjared,73,0.830119,0.969357,0.859996,0.895519,0,0.578948,0.001213,0.020234,0.011954,0.001980,0.018568,0.023914,0.001171,0.007376,0.005728,0.002113
_nickluna_,67,0.829526,1.111115,0.816133,0.898788,0,0.539483,0.001113,0.054637,0.010426,0.001855,0.030923,0.010008,0.001054,0.004417,0.005088,0.002020
jeanuttella,8,0.829317,1.174297,0.736003,0.946786,0,0.518106,0.001023,0.008616,0.008199,0.001649,0.148380,0.006759,0.000929,0.003823,0.004121,0.002339
hyddrox,34,0.828282,1.052935,0.838161,0.889231,0,0.628909,0.001142,0.012587,0.010541,0.001890,0.015784,0.038320,0.001063,0.033514,0.004450,0.002145
angelabach991,17,0.828026,1.121675,0.772994,0.945063,1,0.166438,0.747697,0.008228,0.006503,0.008414,0.009870,0.006027,0.003659,0.003013,0.003441,0.003984
hiimkhloe,85,0.827393,1.007552,0.852233,0.896677,0,0.536753,0.001185,0.027992,0.016413,0.001942,0.018143,0.010147,0.001149,0.007405,0.006657,0.002034
srahse,1,0.827208,1.006194,0.852438,0.900436,0,0.157204,0.000334,0.004011,0.004642,0.000545,0.008852,0.003508,0.000301,0.002011,0.002328,0.000682
jerstoner,6,0.827174,1.193396,0.730937,0.944686,0,0.460350,0.000960,0.008113,0.007554,0.001552,0.134621,0.006326,0.000878,0.003519,0.003776,0.002161
johnbranchh,75,0.826958,0.990769,0.856811,0.892411,0,0.607123,0.001395,0.016436,0.024259,0.002285,0.025226,0.011961,0.001348,0.008853,0.007277,0.002422
scottgohard,17,0.826414,0.986277,0.858153,0.896346,0,0.430606,0.000978,0.009354,0.015397,0.001559,0.019165,0.007810,0.000920,0.005608,0.008574,0.001811
fishalexanderr,9,0.826259,1.137955,0.768037,0.943863,1,0.168161,0.734555,0.008314,0.006570,0.008504,0.009973,0.006091,0.003692,0.003044,0.003477,0.004025
sincerepruitt,8,0.826126,1.008921,0.852568,0.892212,0,0.386237,0.000949,0.007761,0.007619,0.001544,0.017768,0.006222,0.000845,0.017960,0.003844,0.002280
bricegeller,5,0.826084,1.178422,0.767170,0.931782,0,0.334706,0.000795,0.006590,0.006778,0.001287,0.071818,0.005347,0.000729,0.002953,0.003398,0.001886
andreaseulitz,1,0.825795,1.142245,0.766458,0.943671,1,0.177213,0.766458,0.008722,0.006926,0.008771,0.010530,0.006406,0.003809,0.003206,0.003672,0.004286
micparrish,42,0.825601,1.118075,0.818705,0.885320,0,0.454698,0.001019,0.031674,0.009327,0.001676,0.036997,0.008450,0.000990,0.004230,0.004616,0.001709
judelambertusa,64,0.824670,1.160415,0.805520,0.886370,0,0.528737,0.001021,0.053069,0.008446,0.001695,0.028763,0.024008,0.000977,0.003850,0.004017,0.001809
orrclay,2,0.824563,0.975689,0.861499,0.897348,0,0.393972,0.000967,0.010183,0.009446,0.001568,0.016394,0.007669,0.000916,0.009880,0.004533,0.001781
kateritterrrr,20,0.824045,1.215762,0.778297,0.873256,0,0.562008,0.000940,0.068570,0.007430,0.001550,0.014542,0.057267,0.000858,0.003417,0.003624,0.001894
leroylovesusa,61,0.824013,1.113943,0.823548,0.883265,0,0.554718,0.001114,0.040223,0.015312,0.001860,0.032192,0.014713,0.001060,0.004419,0.005975,0.001985
notritahart,46,0.823948,0.985355,0.859775,0.892680,0,0.761650,0.002164,0.016543,0.029150,0.003342,0.027656,0.014899,0.002169,0.008306,0.016924,0.003068
edmundc0oke,1,0.823832,1.005281,0.855282,0.890264,0,0.452414,0.001344,0.018504,0.010279,0.002380,0.016941,0.013949,0.001191,0.004308,0.004891,0.002763
heyits_toby,68,0.823725,1.160168,0.807640,0.885789,0,0.547558,0.001061,0.052982,0.010041,0.001766,0.028789,0.023942,0.001019,0.004136,0.004831,0.001847
evewebster373,40,0.823604,1.047647,0.844011,0.891586,0,0.536760,0.001186,0.012600,0.012871,0.001923,0.021465,0.009276,0.001165,0.030255,0.006498,0.001963
politweecs,30,0.823184,1.153704,0.808903,0.900825,0,0.434666,0.001084,0.010192,0.018836,0.001775,0.049394,0.007996,0.001002,0.004119,0.006219,0.002069
jenn_abrams,63,0.822850,1.175262,0.802018,0.875247,0,0.476906,0.000855,0.038179,0.043544,0.001404,0.014622,0.007104,0.000795,0.003679,0.005948,0.001596
colbyst1,2,0.822754,1.108766,0.561719,0.986732,0,0.551006,0.000250,0.416908,0.002329,0.000455,0.002806,0.004538,0.000245,0.000975,0.000997,0.000420
calebpaar,18,0.821627,1.233807,0.765809,0.868168,0,0.532360,0.000937,0.006860,0.064852,0.001447,0.071156,0.006013,0.000843,0.003251,0.005557,0.001883
clydedaws0n,2,0.821536,1.245000,0.642662,0.956528,6,0.247941,0.000734,0.010153,0.005651,0.001299,0.009298,0.507677,0.000651,0.002362,0.002687,0.001507
verrellportier,2,0.821227,1.183151,0.754067,0.940390,1,0.111072,0.449519,0.005517,0.004366,0.005621,0.006605,0.004047,0.002414,0.002020,0.002313,0.002632
aantiracist,9,0.820875,1.251469,0.698629,0.943467,0,0.371310,0.000765,0.006605,0.006947,0.001235,0.130127,0.005372,0.000691,0.003173,0.003485,0.001773
itstimetosecede,12,0.820612,1.252639,0.752176,0.917602,0,0.260315,0.000628,0.057251,0.004957,0.001043,0.009951,0.005116,0.000562,0.002464,0.002424,0.001372
kathiemrr,45,0.819937,1.016255,0.854370,0.887550,0,0.760446,0.002323,0.017552,0.029422,0.003579,0.029532,0.015687,0.002321,0.008854,0.017030,0.003320
crystal1johnson,41,0.819721,1.126363,0.824673,0.881646,0,0.685646,0.001386,0.014676,0.047368,0.002249,0.022364,0.011158,0.001330,0.034486,0.008289,0.002463
susayung,8,0.819478,1.056974,0.844163,0.892591,0,0.476047,0.001195,0.011561,0.016175,0.001929,0.027310,0.009357,0.001129,0.009009,0.007860,0.002355
rosieonfleek,13,0.819108,1.259253,0.672806,0.949249,0,0.420809,0.000867,0.007115,0.007007,0.001392,0.172902,0.005654,0.000779,0.003343,0.003560,0.002027
traceyhappymom,30,0.818801,1.039468,0.849143,0.884582,0,0.750355,0.002206,0.017209,0.031287,0.003410,0.031316,0.015656,0.002214,0.008783,0.018109,0.003117
peterkistner,9,0.818231,1.209310,0.745538,0.938437,1,0.189223,0.731328,0.009351,0.007393,0.009549,0.011223,0.006852,0.004151,0.003426,0.003913,0.004532
mikkyrurk,2,0.818182,1.000000,0.500000,1.000000,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.500000
oh_frida,2,0.818182,1.000000,0.500000,1.000000,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.500000
lila_gorila,2,0.818182,1.000000,0.500000,1.000000,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.500000
melvinsroberts,35,0.817830,1.043450,0.848749,0.884176,0,0.699175,0.002106,0.016385,0.029183,0.003260,0.028416,0.014890,0.002099,0.008185,0.016994,0.003078
ryanmaxwell_1,76,0.817443,1.266088,0.773006,0.885752,0,0.508375,0.000973,0.074148,0.010813,0.001615,0.027120,0.023387,0.000930,0.003729,0.004819,0.001751
dominicvalent,20,0.816994,1.173215,0.810682,0.893215,0,0.622297,0.026080,0.009626,0.063354,0.002589,0.019137,0.008380,0.001411,0.004387,0.007756,0.002605
cassishere,18,0.816502,1.222878,0.793137,0.869081,0,0.617337,0.001035,0.011087,0.015523,0.001714,0.015183,0.049623,0.000953,0.059110,0.004764,0.002019
mr_clampin,45,0.816465,1.047900,0.848428,0.883529,0,0.770173,0.002446,0.018550,0.031864,0.003766,0.030545,0.016632,0.002454,0.009407,0.018520,0.003407
kelvin_chambers,9,0.815875,1.282403,0.765375,0.857979,0,0.556277,0.000827,0.062007,0.067305,0.001385,0.016462,0.009830,0.000792,0.003440,0.006917,0.001562
milwaukeevoice,1,0.815560,1.068132,0.843546,0.883671,0,0.285177,0.000731,0.009792,0.008095,0.001218,0.013565,0.006758,0.000702,0.007082,0.003635,0.001315
angela_lattke,1,0.813929,1.246015,0.733199,0.935631,1,0.202431,0.733199,0.009968,0.007914,0.010037,0.012029,0.007322,0.004348,0.003662,0.004196,0.004892
logan_whatsup,34,0.813698,1.226595,0.794510,0.891530,0,0.403543,0.001080,0.049278,0.012567,0.001765,0.015888,0.008875,0.001054,0.004899,0.007153,0.001813
wildharee,1,0.813153,1.167905,0.817370,0.869189,0,0.817370,0.001887,0.016566,0.051820,0.002963,0.046981,0.016173,0.001866,0.010087,0.031284,0.003005
sternandreas404,20,0.812941,1.266644,0.704685,0.941392,1,0.221703,0.660017,0.008481,0.006803,0.008622,0.010240,0.006230,0.003715,0.003136,0.003597,0.004069
kolradskiy_zhuk,6,0.812773,1.332788,0.705732,0.920705,0,0.402328,0.000906,0.007086,0.006281,0.122553,0.016355,0.005615,0.000782,0.002778,0.003176,0.002226
austinlovesbeer,5,0.812640,1.313134,0.746207,0.902998,0,0.515184,0.001190,0.011369,0.018340,0.001950,0.017570,0.009067,0.001188,0.004410,0.108249,0.001887
queenofthewo,46,0.811261,1.098493,0.838561,0.876514,0,0.755969,0.002526,0.019190,0.034215,0.003893,0.032511,0.017388,0.002527,0.009690,0.020009,0.003588
margoberoeva,2,0.811215,1.295563,0.594229,0.955332,4,0.207525,0.000603,0.003373,0.003697,0.341503,0.009892,0.002730,0.000487,0.001656,0.001962,0.001271
karolineauge,2,0.811158,1.269087,0.725876,0.933554,1,0.123861,0.432921,0.006151,0.004866,0.006277,0.007364,0.004512,0.002693,0.002251,0.002578,0.002937
ericarutter,5,0.811112,1.295449,0.584996,0.955956,0,0.331151,0.000468,0.004118,0.209991,0.000734,0.008961,0.004205,0.000434,0.001733,0.003364,0.000915
c__wells,37,0.810977,1.269500,0.779198,0.890406,0,0.456992,0.000990,0.016921,0.012868,0.001644,0.014631,0.065222,0.000955,0.008905,0.005610,0.001751
jasper_fly,34,0.810403,1.105318,0.837153,0.875189,0,0.692757,0.002285,0.018179,0.031475,0.003541,0.030074,0.016405,0.002282,0.008917,0.018336,0.003266
chrixmorgan,31,0.809267,1.240282,0.796598,0.882527,0,0.502303,0.001493,0.012280,0.054183,0.002330,0.023015,0.011206,0.001431,0.005892,0.013973,0.002453
lelandgraves_,3,0.809101,1.232186,0.531681,0.970400,0,0.431412,0.000449,0.355981,0.004362,0.000807,0.005299,0.008204,0.000438,0.001841,0.001853,0.000763
deusxyx,12,0.808527,1.392740,0.723272,0.879119,0,0.426051,0.000977,0.035006,0.007930,0.001626,0.015080,0.091803,0.000899,0.003896,0.003782,0.002009
daileyjadon,35,0.808319,1.124815,0.833321,0.872291,0,0.707627,0.002400,0.018941,0.033092,0.003711,0.032005,0.016922,0.002404,0.009418,0.019223,0.003422
archieolivers,8,0.808043,1.392993,0.676100,0.831333,0,0.563119,0.000615,0.119893,0.129293,0.001006,0.008787,0.004284,0.000549,0.001909,0.002139,0.001300
rh0lbr00k,11,0.807413,1.377922,0.736842,0.879012,0,0.490885,0.001079,0.035832,0.008954,0.001822,0.015144,0.010494,0.000994,0.094713,0.004215,0.002069
jaedenmassey,1,0.806075,1.133401,0.832066,0.872824,0,0.532837,0.001647,0.019300,0.016070,0.002697,0.026101,0.013800,0.001591,0.016129,0.007293,0.002913
kaydenmelton,7,0.805192,1.342494,0.601562,0.947446,0,0.271907,0.000632,0.005278,0.005301,0.001023,0.156340,0.004263,0.000565,0.002514,0.002694,0.001485
schultei2,1,0.802869,1.335327,0.702192,0.928150,1,0.225959,0.702192,0.011127,0.008834,0.011205,0.013426,0.008172,0.004855,0.004088,0.004683,0.005459
worldofhashtags,28,0.802827,1.339207,0.553716,0.951677,9,0.285630,0.000674,0.005333,0.007589,0.001052,0.011000,0.004691,0.000615,0.002445,0.397421,0.001285
_billy_moyer_,43,0.802771,1.412075,0.727844,0.845021,0,0.481894,0.001026,0.077581,0.010469,0.001707,0.061986,0.014760,0.000983,0.004698,0.005160,0.001820
cassieweltch,76,0.801993,1.222084,0.810855,0.867582,0,0.686422,0.002460,0.019373,0.033781,0.003807,0.048022,0.017339,0.002458,0.009755,0.019603,0.003521
todaycleveland,13,0.801625,1.209539,0.814523,0.861899,0,0.375257,0.001079,0.011956,0.013492,0.001769,0.017806,0.008551,0.001029,0.005939,0.021827,0.002003
happkendrahappy,20,0.801052,1.368505,0.757866,0.842133,0,0.524658,0.001038,0.020101,0.010840,0.001715,0.014742,0.058337,0.000961,0.053613,0.004289,0.001988
puredavie,61,0.798722,1.209563,0.815376,0.854733,0,0.634718,0.002114,0.016892,0.030127,0.003289,0.029159,0.030637,0.002106,0.008348,0.017964,0.003082
entatjanamax,14,0.798638,1.455440,0.682925,0.839851,0,0.488960,0.112355,0.006376,0.005725,0.002174,0.086791,0.005004,0.001055,0.002586,0.002885,0.002067
danageezus,36,0.798628,1.312835,0.784536,0.862328,0,0.565378,0.001823,0.014352,0.056061,0.002826,0.027649,0.013200,0.001795,0.007419,0.027357,0.002792
sindyblossom,1,0.797341,1.246890,0.804941,0.849202,0,0.073619,0.000191,0.003850,0.003011,0.000326,0.004048,0.003374,0.000178,0.001181,0.001327,0.000352
riogithief,2,0.796927,1.402287,0.560628,0.940012,2,0.229539,0.000866,0.339197,0.006412,0.001526,0.008997,0.010485,0.000823,0.002680,0.002878,0.001628
wadeharriot,23,0.796260,1.363325,0.767134,0.841493,0,0.552873,0.001137,0.020912,0.016281,0.001886,0.017992,0.053590,0.001059,0.047597,0.005163,0.002208
glebnikon,6,0.794658,1.423514,0.561232,0.935988,0,0.342795,0.000891,0.006498,0.005526,0.001483,0.013598,0.005171,0.000760,0.002366,0.002803,0.228898
carriethornthon,22,0.793779,1.412187,0.741288,0.817457,0,0.515314,0.000994,0.047139,0.052875,0.001648,0.014384,0.052950,0.000900,0.003316,0.003641,0.002001
hollydler,24,0.793475,1.489621,0.711538,0.839798,0,0.513857,0.000889,0.041848,0.092627,0.001474,0.012922,0.007505,0.000822,0.044822,0.003700,0.001711
giselleevns,35,0.792254,1.313958,0.790260,0.848977,0,0.584365,0.001994,0.016131,0.030544,0.003102,0.028799,0.043419,0.001972,0.007885,0.018264,0.002985
lilylilyhasse,6,0.791544,1.419996,0.670739,0.920374,1,0.240942,0.647383,0.011902,0.009418,0.012121,0.014298,0.008726,0.005261,0.004362,0.004987,0.005779
meggieoneil,4,0.791225,1.276977,0.802445,0.852698,0,0.419772,0.001719,0.013595,0.022367,0.002679,0.026288,0.012479,0.001669,0.006509,0.013336,0.002703
krasilnikovbor,3,0.787242,1.405523,0.492892,0.942866,0,0.366454,0.000746,0.006210,0.005872,0.334544,0.016724,0.004940,0.000671,0.002593,0.002953,0.001770
lynsrodriguez,5,0.786567,1.543149,0.594642,0.903351,0,0.440308,0.001301,0.010502,0.026876,0.002066,0.228587,0.009403,0.001201,0.005310,0.012208,0.002699
jsncarey,3,0.785590,1.441913,0.470627,0.928824,0,0.357467,0.000668,0.348026,0.006172,0.001171,0.007551,0.031715,0.000632,0.002226,0.002706,0.001220
puddin_leto,1,0.780944,1.329122,0.795155,0.852358,0,0.004744,0.000025,0.000194,0.000180,0.000039,0.000341,0.000146,0.000023,0.000121,0.000091,0.000061
portmela,1,0.779061,1.399003,0.773213,0.827901,0,0.004600,0.000016,0.000275,0.000214,0.000030,0.000325,0.000266,0.000016,0.000069,0.000098,0.000040
gibbs_jeremy_,1,0.776629,1.568552,0.706472,0.843430,0,0.119330,0.000486,0.023133,0.004972,0.000860,0.006114,0.008564,0.000473,0.002035,0.002102,0.000841
glennharper_,3,0.776323,1.565122,0.526703,0.910184,0,0.280602,0.001019,0.204300,0.008581,0.001813,0.011193,0.015080,0.000979,0.003607,0.003745,0.001834
denn_nikitin,4,0.775034,1.655674,0.544145,0.841965,10,0.054280,0.000398,0.002537,0.004782,0.000598,0.004090,0.002292,0.137097,0.001186,0.002586,0.250489
paolakinck,16,0.774253,1.598339,0.694687,0.801386,0,0.463869,0.001046,0.014484,0.023221,0.001728,0.017628,0.071247,0.000965,0.066225,0.005258,0.002068
donnielmiller,5,0.773864,1.583825,0.530558,0.906186,0,0.304078,0.001099,0.008824,0.215283,0.001713,0.017698,0.007995,0.001062,0.004281,0.009315,0.001780
t0nyasinclair,1,0.773584,1.402450,0.777133,0.829282,0,0.777133,0.003921,0.029551,0.052149,0.006051,0.049356,0.026898,0.003935,0.014771,0.030751,0.005484
gffgfsfgfsdffjj,3,0.772855,1.554623,0.445205,0.890245,10,0.061052,0.000336,0.002845,0.005725,0.000530,0.004707,0.002645,0.333679,0.001350,0.003102,0.333803
6druz,4,0.770695,1.613395,0.465790,0.871857,10,0.051259,0.000310,0.002367,0.004716,0.000480,0.003902,0.002174,0.218309,0.001127,0.002558,0.250417
yaeltrouble,1,0.769986,1.410056,0.777875,0.828951,0,0.593337,0.003570,0.022475,0.037553,0.005331,0.038959,0.018965,0.003688,0.013323,0.020852,0.004714
agnesgrhm,1,0.769024,1.399785,0.782165,0.830940,0,0.007324,0.000045,0.000419,0.000275,0.000087,0.000457,0.000318,0.000037,0.000122,0.000139,0.000142
mbrownhere,1,0.757492,1.516208,0.752488,0.810777,0,0.071264,0.000364,0.003613,0.004738,0.000578,0.005520,0.003054,0.000367,0.002419,0.002238,0.000550
kristyanann,1,0.754296,1.606500,0.724499,0.797339,0,0.724499,0.003677,0.029605,0.072841,0.005712,0.062457,0.028242,0.003639,0.016406,0.047460,0.005463
krustyps,1,0.754072,1.578882,0.734541,0.804114,0,0.191206,0.001044,0.008835,0.018111,0.001648,0.014673,0.008212,0.001073,0.004210,0.009834,0.001460
banttanantta,1,0.754049,1.579194,0.734454,0.804083,0,0.191405,0.001045,0.008845,0.018146,0.001650,0.014693,0.008221,0.001074,0.004216,0.009852,0.001462
rus_in_usa,1,0.753596,1.659808,0.554589,0.895238,4,0.015722,0.000465,0.000902,0.000626,0.025595,0.000929,0.000636,0.000298,0.000289,0.000321,0.000368
kirstenladaniel,1,0.751489,1.806658,0.609793,0.814525,0,0.111810,0.000569,0.037539,0.005706,0.001031,0.006549,0.014003,0.000553,0.002222,0.002427,0.000948
gwen_garland,1,0.750185,1.643915,0.714339,0.794271,0,0.714339,0.003643,0.031575,0.079933,0.005722,0.060984,0.030620,0.003660,0.015873,0.048238,0.005414
kimberleighlamb,1,0.748580,1.721808,0.680181,0.774503,0,0.556171,0.002287,0.020027,0.077125,0.003587,0.068736,0.019818,0.002245,0.012817,0.051160,0.003707
hamburgbote,1,0.746399,1.694127,0.543993,0.889904,1,0.345910,0.543993,0.017046,0.013520,0.017233,0.020546,0.012513,0.007469,0.006258,0.007165,0.008347
beverlybalsom,1,0.744583,1.739917,0.679501,0.797058,0,0.072814,0.000360,0.003817,0.004294,0.000585,0.006699,0.003083,0.000351,0.012597,0.001938,0.000618
stanley_cox_,12,0.732904,1.863472,0.559459,0.701352,0,0.372532,0.000656,0.089546,0.094483,0.001079,0.011440,0.088659,0.000597,0.002243,0.003261,0.001381
heyitsglor,1,0.727336,1.935558,0.593395,0.774698,0,0.188023,0.000910,0.010125,0.057448,0.001479,0.024982,0.011336,0.000900,0.004355,0.015724,0.001577
marissaimstrong,15,0.722682,1.917751,0.587959,0.719608,0,0.464988,0.000676,0.059558,0.104115,0.001120,0.012151,0.073316,0.000624,0.069137,0.003768,0.001396
