user_id,post_count,gini_coefficient,shannon_entropy,top1_ratio,top2_ratio,dominant_topic,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14
elrqfk3,1,0.8927228817615716,0.6146937943812266,0.6954216132117862,1.0,3,0.0,0.0,0.0,0.6895917654037476,0.0,0.30202504992485046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25y9en,1,0.8925964647088462,0.6154744382975388,0.694473485316347,1.0,13,0.0,0.2972334623336792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6756230592727661,0.0
f5sddf8,1,0.8923657835509925,0.6168880144780529,0.6927433766324438,1.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2806747257709503,0.0,0.0,0.0,0.0,0.0,0.6328116059303284
evbtzu,1,0.8922447237766317,0.6176242195041475,0.6918354283247374,1.0,2,0.0,0.0,0.6204937100410461,0.0,0.0,0.0,0.0,0.0,0.0,0.2763867974281311,0.0,0.0,0.0,0.0,0.0
emyntn3,1,0.8922189553561347,0.6177804265643903,0.6916421651710107,1.0,2,0.28612226247787476,0.0,0.6417680978775024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emue7dz,1,0.8919360733176108,0.6194837445345993,0.689520549882081,1.0,1,0.0,0.6779917478561401,0.0,0.3052882254123688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1v3blj,1,0.8917828788588378,0.6203973930067703,0.6883715914412829,1.0,3,0.0,0.0,0.0,0.6692501902580261,0.30297207832336426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm03sw,1,0.8916084240961705,0.6214303439740256,0.6870631807212786,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636881411075592,0.0,0.0,0.2900805175304413,0.0,0.0,0.0,0.0
1wi8lz,1,0.8914559941604014,0.622326366913617,0.6859199562030107,1.0,3,0.0,0.0,0.0,0.647468090057373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29647308588027954,0.0,0.0
f7m3fu7,1,0.8912724804453885,0.6233970610047854,0.6845436033404142,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.646736204624176,0.0,0.2980337142944336,0.0,0.0,0.0
f8m1shb,1,0.8912664578413857,0.623432050555485,0.6844984338103931,1.0,1,0.0,0.6505929827690125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2998737394809723
fro2tz7,1,0.8912305704142846,0.6236403500589384,0.6842292781071345,1.0,10,0.0,0.0,0.0,0.0,0.0,0.29300472140312195,0.0,0.0,0.0,0.0,0.6348986625671387,0.0,0.0,0.0,0.0
cm32s0,1,0.8909073039264143,0.625501573794613,0.681804779448107,1.0,8,0.0,0.0,0.0,0.31216180324554443,0.0,0.0,0.0,0.0,0.6688768267631531,0.0,0.0,0.0,0.0,0.0,0.0
f8w7kvv,1,0.8908294755905114,0.6259456234181355,0.6812210669288354,1.0,1,0.0,0.6088321805000305,0.0,0.0,0.0,0.0,0.2849043905735016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gvsb016,1,0.8906423104326958,0.6270070737229694,0.6798173282452182,1.0,7,0.30419784784317017,0.0,0.0,0.0,0.0,0.0,0.0,0.6458780765533447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fe5djx4,1,0.8905146897320962,0.6277256435963724,0.6788601729907222,1.0,2,0.0,0.0,0.6595156788825989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3119887709617615
ek9w4kt,1,0.8904357633931909,0.628167935769561,0.6782682254489313,1.0,14,0.0,0.30730733275413513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6478589177131653
ejc4ys1,1,0.8904092019389528,0.6283164212500791,0.6780690145421459,1.0,2,0.0,0.0,0.6677060127258301,0.0,0.0,0.0,0.31701087951660156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elibl1w,1,0.8903940581645408,0.6284009975354559,0.6779554362340561,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.660535454750061,0.0,0.0,0.0,0.313769668340683,0.0,0.0,0.0
ffbcpfw,1,0.8903289081227549,0.6287641795012402,0.677466810920662,1.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3064192235469818,0.6436201333999634
ek0lcq0,1,0.8900962223457614,0.6300523830825897,0.6757216675932098,1.0,7,0.3224916160106659,0.0,0.0,0.0,0.0,0.0,0.0,0.6719985604286194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f55inct,1,0.8898888693095637,0.6784917184522488,0.7804047003780675,0.8937618194436597,0,0.7480669021606445,0.10865991562604904,0.0,0.0,0.0,0.0,0.0,0.10183596611022949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5v16ev,1,0.8896878023658815,0.6322799081819644,0.6726585177441112,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6301378011703491,0.0,0.0,0.0,0.0,0.30664926767349243,0.0,0.0
emg3krg,1,0.8894891945333535,0.6333477044066718,0.6711689590001514,1.0,1,0.0,0.6294761896133423,0.0,0.0,0.0,0.30840417742729187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flb38qy,1,0.8894125787753222,0.6337569333577462,0.6705943408149162,1.0,4,0.0,0.0,0.0,0.0,0.6614784002304077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32492777705192566
fde72bd,1,0.8886284001671165,0.6378597665006582,0.664713001253374,1.0,4,0.0,0.0,0.0,0.0,0.6150328516960144,0.0,0.0,0.0,0.3102279007434845,0.0,0.0,0.0,0.0,0.0,0.0
gvwomx5,1,0.8885899649791721,0.6380568588413482,0.6644247373437903,1.0,0,0.5950381755828857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3005307912826538,0.0,0.0,0.0
gs379np,1,0.8885187587015135,0.638421013828284,0.6638906902613515,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6449486017227173,0.0,0.3265194594860077,0.0,0.0,0.0
eljbwai,1,0.8882873825385299,0.6395954722102503,0.6621553690389747,1.0,0,0.645961582660675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32958224415779114,0.0
fjwndxn,1,0.888284575684339,0.6396096370081135,0.6621343176325426,1.0,5,0.0,0.0,0.0,0.0,0.0,0.5934608578681946,0.0,0.30282384157180786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoifnjp,1,0.8881846229934781,0.6401127577321248,0.6613846724510857,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6244844794273376,0.3197231888771057,0.0,0.0,0.0
f0xlalj,1,0.8881000932195108,0.6405362873494842,0.6607506991463308,1.0,5,0.0,0.0,0.0,0.3253238797187805,0.0,0.6336283683776855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ejc2imz,1,0.8879298460606693,0.641383856460583,0.6594738454550193,1.0,3,0.0,0.0,0.0,0.647805392742157,0.3345010280609131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fgxgne9,1,0.887743764876582,0.6423019509341648,0.6580782365743653,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6504315733909607,0.0,0.337948739528656,0.0,0.0,0.0,0.0
fcvf1sq,1,0.8876863754481189,0.6425833538097255,0.6576478158608915,1.0,5,0.0,0.33652257919311523,0.0,0.0,0.0,0.6464493274688721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1v7p3u,1,0.8876212531670292,0.6429016772928671,0.6571593987527192,1.0,5,0.0,0.0,0.0,0.0,0.0,0.6403959393501282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3340950906276703,0.0
emucz5h,1,0.887394347377351,0.6440025457610541,0.6554576053301322,1.0,7,0.0,0.0,0.0,0.0,0.33304858207702637,0.0,0.0,0.6335917711257935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1z32be,1,0.8873546652100742,0.6441937515979673,0.6551599890755567,1.0,0,0.633634626865387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33351024985313416,0.0
dl428r,1,0.8872804257304057,0.6445504167748142,0.6546031929780425,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3233162462711334,0.0,0.6127556562423706,0.0,0.0,0.0,0.0
f1a4v79,1,0.8870185267166384,0.6457977017956853,0.6526389503747877,1.0,11,0.0,0.0,0.0,0.32995158433914185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6199291944503784,0.0,0.0,0.0
1z32hd,1,0.8870014818498773,0.6458782870374553,0.6525111138740796,1.0,0,0.6231160163879395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3318347930908203,0.0,0.0,0.0
f8q75on,1,0.8869926772960902,0.6459198852443201,0.6524450797206764,1.0,13,0.0,0.0,0.0,0.0,0.0,0.3464697599411011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6504079699516296,0.0
fbwglaf,1,0.8869027360240613,0.64634372269751,0.6517705201804597,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.5946426391601562,0.3177070617675781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f3hxc6r,1,0.8867264081519942,0.6471688303061462,0.6504480611399569,1.0,4,0.0,0.0,0.0,0.0,0.6022158861160278,0.0,0.0,0.0,0.0,0.0,0.3236318826675415,0.0,0.0,0.0,0.0
ggpij8f,1,0.8867239834476327,0.6471801228084144,0.650429875857245,1.0,5,0.0,0.0,0.0,0.0,0.0,0.6184279322624207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3323708474636078
bs2zvq,1,0.8865855536332267,0.647822416983927,0.6493916522491997,1.0,11,0.0,0.314121276140213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5818108320236206,0.0,0.0,0.0
gf01bpj,1,0.8865608124224866,0.6479367137251015,0.6492060931686499,1.0,2,0.0,0.0,0.6246823072433472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33754265308380127,0.0,0.0,0.0,0.0
f7oa1tj,1,0.8865385327830813,0.7509050174307148,0.7083121871750241,0.9407268086980851,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7059772610664368,0.05907779932022095,0.23164847493171692,0.0
fimfmls,1,0.8865071553927072,0.6481840731494019,0.6488036654453035,1.0,1,0.0,0.6017030477523804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3257008492946625,0.0,0.0,0.0,0.0
f6ytj1b,1,0.8864431513200978,0.6484782030284242,0.6483236349007333,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35079339146614075,0.0,0.0,0.6466958522796631,0.0,0.0,0.0
ekzfn4v,1,0.8863949615085269,0.716869793887509,0.7600222917982865,0.8879399195156658,14,0.0,0.0,0.0,0.0,0.0,0.11057411879301071,0.0,0.0,0.0,0.0,0.0,0.12622138857841492,0.0,0.0,0.7499440908432007
fac4xmg,1,0.8863489543912274,0.64890924571821,0.6476171579342053,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5803273320198059,0.0,0.0,0.3157689571380615,0.0,0.0
f7m3jwn,1,0.8862817348824239,0.6492155031011947,0.6471130116181796,1.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33946964144706726,0.622508704662323
ewfixs,1,0.8857140258282693,0.7477036031680261,0.737007394641628,0.9058477990703918,11,0.0,0.0,0.0,0.16369859874248505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7145628333091736,0.0,0.09128492325544357,0.0
el2ppps,1,0.8856884751767728,0.651870262744912,0.6426635638257964,1.0,11,0.0,0.0,0.0,0.0,0.0,0.34775590896606445,0.0,0.0,0.0,0.0,0.0,0.6254331469535828,0.0,0.0,0.0
1ziwgx,1,0.8853860922840289,0.6531901878914842,0.6403956921302162,1.0,9,0.0,0.3520958721637726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6270244121551514,0.0,0.0,0.0,0.0,0.0
4r1j2x,1,0.8852829086715129,0.6536354785277818,0.6396218150363467,1.0,7,0.3341459035873413,0.0,0.0,0.0,0.0,0.0,0.0,0.5930631160736084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
etcwupr,1,0.885195201806176,0.6540119360883284,0.6389640135463195,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5988398790359497,0.33836451172828674,0.0,0.0,0.0,0.0
gitzjd5,1,0.8851760116677364,0.6540940543224862,0.6388200875080232,1.0,9,0.3532605469226837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6248130798339844,0.0,0.0,0.0,0.0,0.0
fby17er,1,0.885068218291139,0.6545536545111263,0.6380116371835428,1.0,0,0.6172950267791748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35023438930511475,0.0,0.0,0.0,0.0,0.0
f0wagz0,1,0.885017857774805,0.6547674072829308,0.6376339333110373,1.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33608347177505493,0.0,0.5913860201835632
gszo9fo,1,0.8844941286252134,0.6569538031641522,0.6337059646891001,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.33428969979286194,0.0,0.0,0.0,0.0,0.5783369541168213,0.0,0.0,0.0
3h0j8y,1,0.8844597258837306,0.6570950934051378,0.6334479441279792,1.0,7,0.0,0.3461769223213196,0.0,0.0,0.0,0.0,0.0,0.598237156867981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gqmbdm,1,0.8842863710681119,0.7537953923716018,0.7363154102136297,0.8958323727972094,12,0.0,0.0,0.15396945178508759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1005449965596199,0.0,0.7107086181640625,0.0,0.0
21ruyd,1,0.8842490746746771,0.6579539771836922,0.6318680600600776,1.0,0,0.619584321975708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36097532510757446,0.0,0.0,0.0,0.0
elrud7d,1,0.8842382411655549,0.6579978581408035,0.6317868087416623,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6196165680885315,0.0,0.0,0.36112022399902344,0.0,0.0
gy3azov,1,0.8840174383158116,0.6588860367537084,0.6301307873685867,1.0,14,0.0,0.36640727519989014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.624232828617096
ek9ki74,1,0.884001962182443,0.6589478479198553,0.6300147163683226,1.0,11,0.0,0.0,0.0,0.0,0.0,0.3587917685508728,0.0,0.0,0.0,0.0,0.0,0.6109542846679688,0.0,0.0,0.0
ek7ibqr,1,0.8838315282497435,0.6596247339655215,0.6287364618730761,1.0,11,0.0,0.0,0.0,0.0,0.0,0.33288756012916565,0.0,0.0,0.0,0.0,0.0,0.5637465715408325,0.0,0.0,0.0
f5sk6cv,1,0.8836644061505013,0.7751268206965454,0.6905491498141496,0.9369338963146102,3,0.0,0.0,0.0,0.6828402280807495,0.0,0.0,0.0,0.06236206740140915,0.0,0.0,0.0,0.0,0.0,0.0,0.24363423883914948
fpu7nnt,1,0.8835627834930964,0.6606778489330336,0.6267208761982231,1.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361927330493927,0.0,0.0,0.6076616644859314,0.0,0.0
h8l27ep,1,0.8834466256681563,0.6611276527662551,0.6258496925111724,1.0,14,0.0,0.0,0.35887575149536133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600299596786499
mcfqhn,1,0.8833917124420203,0.6613391675352291,0.6254378433151523,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6160047650337219,0.36891287565231323,0.0,0.0
20dqj5,1,0.8833769509087305,0.6613959025185641,0.6253271318154787,1.0,14,0.0,0.0,0.0,0.0,0.0,0.3661063313484192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6110296249389648
fl8a0qp,1,0.8833669115396209,0.7782626836901786,0.7070474741530839,0.9182043623940725,5,0.0,0.0,0.08098573982715607,0.0,0.0,0.7000466585159302,0.0,0.0,0.0,0.0,0.20906612277030945,0.0,0.0,0.0,0.0
gy44579,1,0.8832600761210027,0.6618432567481951,0.6244505709075202,1.0,8,0.0,0.0,0.0,0.0,0.0,0.37387076020240784,0.0,0.0,0.6216593384742737,0.0,0.0,0.0,0.0,0.0,0.0
emx8x7u,1,0.8830162777105061,0.6627658864057687,0.6226220828287956,1.0,5,0.0,0.0,0.0,0.0,0.0,0.6067811250686646,0.0,0.3677765429019928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
etrnq43,1,0.8829949419076784,0.6628459520104197,0.6224620643075875,1.0,3,0.0,0.0,0.0,0.6044809818267822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36663198471069336
ek3zf86,1,0.8829158777410865,0.6631417015530774,0.6218690830581485,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603959858417511,0.0,0.0,0.0,0.36724111437797546,0.0,0.0,0.0
fmblyj1,1,0.882908272970876,0.6631700693142153,0.6218120472815705,1.0,8,0.0,0.0,0.0,0.0,0.0,0.34574323892593384,0.0,0.0,0.56846684217453,0.0,0.0,0.0,0.0,0.0,0.0
ek9oa6b,1,0.8828991434362049,0.6632041065696712,0.621743575771537,1.0,1,0.0,0.6167058944702148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3751915991306305,0.0,0.0
kwt886,1,0.8828056096737568,0.778438484358446,0.7583414229095297,0.8866112746544381,8,0.12729349732398987,0.0,0.0,0.0,0.0,0.0,0.0,0.0237286239862442,0.7525691390037537,0.0,0.0,0.0,0.08879701793193817,0.0,0.0
gma01gs,1,0.8827511660750615,0.6637530250017467,0.6206337455629616,1.0,1,0.0,0.5988170504570007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36603066325187683,0.0
fimx2sk,1,0.8827439586138474,0.663779627248744,0.6205796896038551,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5558851361274719,0.0,0.0,0.3398662805557251
faeztrs,1,0.8826125384240934,0.6642625147445164,0.6195940381806999,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6144406199455261,0.0,0.0,0.37724196910858154,0.0,0.0,0.0,0.0
216jjo,1,0.8824976427957623,0.6646813075846916,0.6187323209682172,1.0,5,0.0,0.3419750928878784,0.0,0.0,0.0,0.5549671649932861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fe6jh7z,1,0.8824164928703386,0.6649752009552435,0.6181236965275401,1.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423043489456177,0.0,0.0,0.0,0.0,0.5540705919265747
fatvb1a,1,0.8823841867607034,0.6650917643035232,0.6178814007052754,1.0,11,0.0,0.0,0.0,0.3491705358028412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5646047592163086,0.0,0.0,0.0
fk1xl33,1,0.8823270504735332,0.6652973084445551,0.6174528785514991,1.0,1,0.0,0.5644521117210388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3497101366519928,0.0
f5jw4bl,1,0.8822735188014745,0.6654891798050272,0.6170513910110592,1.0,14,0.3736499845981598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020683646202087
f17jsie,1,0.8822375328936938,0.6656177791736919,0.6167814967027037,1.0,3,0.0,0.0,0.0,0.6052256226539612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3760386109352112,0.0,0.0,0.0
emxabln,1,0.8821904266481084,0.6657856524836416,0.6164281998608131,1.0,9,0.0,0.0,0.0,0.37102746963500977,0.0,0.0,0.0,0.0,0.0,0.5962685346603394,0.0,0.0,0.0,0.0,0.0
epvw387,1,0.8815689447163554,0.667951081560139,0.6117670853726656,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5958470702171326,0.0,0.3781299293041229,0.0,0.0,0.0,0.0
h8l2sm2,1,0.8815571262447045,0.6679913730564442,0.611678446835284,1.0,0,0.594160795211792,0.37720054388046265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emyngls,1,0.8814966889055372,0.6681968988237886,0.6112251667915289,1.0,5,0.0,0.0,0.0,0.0,0.0,0.5729271769523621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36441507935523987,0.0
h4heu1m,1,0.8814332482146308,0.6684117077671686,0.6107493616097305,1.0,10,0.0,0.0,0.0,0.355550080537796,0.0,0.0,0.0,0.0,0.0,0.0,0.5578718781471252,0.0,0.0,0.0,0.0
gy3bdqb,1,0.8809966099989495,0.669864346364915,0.6074745749921205,1.0,3,0.38738182187080383,0.0,0.0,0.5995143055915833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2thk3z,1,0.8809876837614669,0.6698935732296685,0.6074076282110014,1.0,3,0.0,0.0,0.0,0.5769179463386536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37288564443588257,0.0,0.0
1vflkb,1,0.8809494100147424,0.6700186785579858,0.6071205751105674,1.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383279949426651,0.0,0.5922864079475403,0.0,0.0
eliy1wu,1,0.8807075545921128,0.6708012459509523,0.6053066594408458,1.0,14,0.0,0.0,0.3785800635814667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5805951356887817
ek9kyu2,1,0.8804313768573696,0.8033915928038133,0.6825177331645718,0.9207175932657002,12,0.0,0.0,0.0,0.07820947468280792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673281192779541,0.0,0.23497629165649414
fquoq4q,1,0.8802974635640575,0.67209670803438,0.6022309767304307,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39490842819213867,0.0,0.0,0.5978999733924866,0.0,0.0,0.0,0.0
f5sdd95,1,0.8802405279356591,0.672273441224224,0.6018039595174435,1.0,0,0.5913425087928772,0.0,0.0,0.39127400517463684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eqspgch,1,0.880211946870265,0.6723618724835727,0.601589601526988,1.0,9,0.0,0.0,0.0,0.0,0.0,0.36485302448272705,0.0,0.0,0.0,0.5509188175201416,0.0,0.0,0.0,0.0,0.0
9z5wxf,1,0.88018865699951,0.6724337907582936,0.6014149274963252,1.0,5,0.0,0.0,0.0,0.0,0.0,0.558167040348053,0.0,0.0,0.0,0.0,0.0,0.0,0.3699227273464203,0.0,0.0
ghqww30,1,0.8798256907517557,0.6735381800922308,0.5986926806381673,1.0,1,0.0,0.5655720233917236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379106342792511
2y6x0o,1,0.8797523949239241,0.6737574502740507,0.5981429619294311,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5602947473526001,0.0,0.3764290511608124,0.0
2920wo,1,0.8797412309317155,0.6737907378849035,0.5980592319878667,1.0,7,0.0,0.0,0.0,0.0,0.3850501775741577,0.0,0.0,0.5729272365570068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eqs5slq,1,0.8796558160015902,0.674044454065913,0.5974186200119262,1.0,1,0.0,0.5907300710678101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3980741798877716,0.0
fro1mld,1,0.8795557004255259,0.8087150091143487,0.6901077913705386,0.9065599618209054,5,0.0,0.0,0.215486079454422,0.0,0.0,0.687027633190155,0.0,0.0,0.0,0.09302298724651337,0.0,0.0,0.0,0.0,0.0
faolmef,1,0.8793077860755673,0.6750606096423595,0.5948083955667546,1.0,2,0.0,0.0,0.5841936469078064,0.0,0.0,0.0,0.0,0.39796069264411926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1vfkz6,1,0.8793002749892822,0.6750822281866862,0.5947520624196162,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577653169631958,0.39359721541404724,0.0,0.0
2lyvfe,1,0.879196222373299,0.675380359961548,0.5939716677997425,1.0,9,0.0,0.0,0.0,0.38930028676986694,0.0,0.0,0.0,0.0,0.0,0.5695005059242249,0.0,0.0,0.0,0.0,0.0
26yzs2,1,0.8791297843505078,0.6755693972733221,0.5934733826288089,1.0,3,0.0,0.0,0.0,0.530860960483551,0.0,0.0,0.0,0.36363738775253296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2519lh,1,0.8786455249592112,0.6769162061403657,0.5898414371940842,1.0,12,0.3967421352863312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5705475211143494,0.0,0.0
f0xgtnk,1,0.8786277665993336,0.8163894706733876,0.6657661777557965,0.9239420717392056,9,0.0748671442270279,0.0,0.25413382053375244,0.0,0.0,0.0,0.0,0.0,0.0,0.6553427577018738,0.0,0.0,0.0,0.0,0.0
ek0ul3u,1,0.8785673028234418,0.6771286365119732,0.5892547711758132,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.579762876033783,0.0,0.0,0.0,0.0,0.0,0.0,0.4041288197040558
emp5q0n,1,0.8784152260934395,0.6775375669482467,0.5881141957007957,1.0,3,0.0,0.0,0.4075831174850464,0.5819705724716187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g073xsj,1,0.8781944028456568,0.6781217954583582,0.5864580213424256,1.0,2,0.0,0.0,0.5540753602981567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3907072842121124,0.0,0.0,0.0
f0g686p,1,0.8781503926180537,0.6782368805357739,0.5861279446354031,1.0,2,0.0,0.0,0.5642898678779602,0.0,0.0,0.39845192432403564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f0xvi8r,1,0.8780970956133773,0.6783756489060152,0.5857282171003302,1.0,0,0.5832010507583618,0.0,0.0,0.0,0.0,0.0,0.0,0.41248437762260437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fao71s4,1,0.8779285302389215,0.6788102054179133,0.5844639767919114,1.0,12,0.0,0.3984701633453369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5604603290557861,0.0,0.0
26pft5,1,0.8778325064529294,0.6790548092702917,0.5837437983969705,1.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3975103497505188,0.0,0.5574552416801453
